Entrez Id,Gene,Dataset,Dependent Cell Lines,Cell Lines with Data,Strongly Selective,Common Essential
284274,SMIM21,DependencyEnum.Chronos_Score,0.0,318.0,False,False
440335,SMIM22,DependencyEnum.Chronos_Score,0.0,318.0,False,False
284422,SMIM24,DependencyEnum.Chronos_Score,1.0,318.0,True,False
221491,SMIM29,DependencyEnum.Chronos_Score,2.0,318.0,False,False
85027,SMIM3,DependencyEnum.Chronos_Score,237.0,318.0,False,True
440957,UQCC5,DependencyEnum.Chronos_Score,11.0,318.0,True,False
643008,SMIM5,DependencyEnum.Chronos_Score,0.0,318.0,False,False
100130933,SMIM6,DependencyEnum.Chronos_Score,43.0,318.0,True,False
79086,SMIM7,DependencyEnum.Chronos_Score,222.0,318.0,True,True
57150,SMIM8,DependencyEnum.Chronos_Score,1.0,318.0,True,False
100132963,SMIM9,DependencyEnum.Chronos_Score,0.0,318.0,False,False
100287482,SMKR1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
100507203,SMLR1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10285,SMNDC1,DependencyEnum.Chronos_Score,316.0,318.0,False,True
6608,SMO,DependencyEnum.Chronos_Score,0.0,318.0,False,False
64093,SMOC1,DependencyEnum.Chronos_Score,1.0,318.0,True,False
64094,SMOC2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
54498,SMOX,DependencyEnum.Chronos_Score,1.0,318.0,False,False
6609,SMPD1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6610,SMPD2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
55512,SMPD3,DependencyEnum.Chronos_Score,7.0,318.0,True,False
55627,SMPD4,DependencyEnum.Chronos_Score,9.0,318.0,False,False
10924,SMPDL3A,DependencyEnum.Chronos_Score,0.0,318.0,False,False
27293,SMPDL3B,DependencyEnum.Chronos_Score,0.0,318.0,False,False
23676,SMPX,DependencyEnum.Chronos_Score,0.0,318.0,False,False
26952,SMR3A,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10879,SMR3B,DependencyEnum.Chronos_Score,318.0,318.0,True,True
6611,SMS,DependencyEnum.Chronos_Score,280.0,318.0,True,True
6525,SMTN,DependencyEnum.Chronos_Score,0.0,318.0,False,False
342527,SMTNL2,DependencyEnum.Chronos_Score,1.0,318.0,True,False
55234,SMU1,DependencyEnum.Chronos_Score,318.0,318.0,True,True
23583,SMUG1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
57154,SMURF1,DependencyEnum.Chronos_Score,2.0,318.0,True,False
64750,SMURF2,DependencyEnum.Chronos_Score,73.0,318.0,True,True
150572,SMYD1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
56950,SMYD2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
64754,SMYD3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
114826,SMYD4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10322,SMYD5,DependencyEnum.Chronos_Score,3.0,318.0,True,False
6615,SNAI1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6591,SNAI2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
333929,SNAI3,DependencyEnum.Chronos_Score,1.0,318.0,False,False
8773,SNAP23,DependencyEnum.Chronos_Score,222.0,318.0,False,True
6616,SNAP25,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9342,SNAP29,DependencyEnum.Chronos_Score,5.0,318.0,True,False
116841,SNAP47,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9892,SNAP91,DependencyEnum.Chronos_Score,3.0,318.0,True,False
6617,SNAPC1,DependencyEnum.Chronos_Score,318.0,318.0,True,True
6618,SNAPC2,DependencyEnum.Chronos_Score,314.0,318.0,False,True
6619,SNAPC3,DependencyEnum.Chronos_Score,309.0,318.0,False,True
6621,SNAPC4,DependencyEnum.Chronos_Score,316.0,318.0,False,True
10302,SNAPC5,DependencyEnum.Chronos_Score,310.0,318.0,False,True
23557,SNAPIN,DependencyEnum.Chronos_Score,317.0,318.0,False,True
6622,SNCA,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9627,SNCAIP,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6620,SNCB,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6623,SNCG,DependencyEnum.Chronos_Score,0.0,318.0,False,False
27044,SND1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
25992,SNED1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
11267,SNF8,DependencyEnum.Chronos_Score,275.0,318.0,False,True
79753,SNIP1,DependencyEnum.Chronos_Score,283.0,318.0,True,True
8303,SNN,DependencyEnum.Chronos_Score,0.0,318.0,False,False
389084,SNORC,DependencyEnum.Chronos_Score,1.0,318.0,True,False
9751,SNPH,DependencyEnum.Chronos_Score,0.0,318.0,False,False
54861,SNRK,DependencyEnum.Chronos_Score,0.0,318.0,False,False
23020,SNRNP200,DependencyEnum.Chronos_Score,318.0,318.0,False,True
79622,SNRNP25,DependencyEnum.Chronos_Score,316.0,318.0,False,True
11017,SNRNP27,DependencyEnum.Chronos_Score,317.0,318.0,False,True
11066,SNRNP35,DependencyEnum.Chronos_Score,316.0,318.0,False,True
9410,SNRNP40,DependencyEnum.Chronos_Score,287.0,318.0,False,True
154007,SNRNP48,DependencyEnum.Chronos_Score,259.0,318.0,False,True
6625,SNRNP70,DependencyEnum.Chronos_Score,318.0,318.0,False,True
6626,SNRPA,DependencyEnum.Chronos_Score,21.0,318.0,False,False
6627,SNRPA1,DependencyEnum.Chronos_Score,318.0,318.0,True,True
6628,SNRPB,DependencyEnum.Chronos_Score,318.0,318.0,True,True
6629,SNRPB2,DependencyEnum.Chronos_Score,231.0,318.0,False,True
6631,SNRPC,DependencyEnum.Chronos_Score,281.0,318.0,False,True
6632,SNRPD1,DependencyEnum.Chronos_Score,318.0,318.0,False,True
6633,SNRPD2,DependencyEnum.Chronos_Score,318.0,318.0,False,True
6634,SNRPD3,DependencyEnum.Chronos_Score,318.0,318.0,False,True
6636,SNRPF,DependencyEnum.Chronos_Score,318.0,318.0,True,True
6638,SNRPN,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6640,SNTA1,DependencyEnum.Chronos_Score,85.0,318.0,True,True
6641,SNTB1,DependencyEnum.Chronos_Score,1.0,318.0,False,False
6645,SNTB2,DependencyEnum.Chronos_Score,1.0,318.0,True,False
54212,SNTG1,DependencyEnum.Chronos_Score,7.0,318.0,True,False
54221,SNTG2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
132203,SNTN,DependencyEnum.Chronos_Score,0.0,318.0,False,False
4809,SNU13,DependencyEnum.Chronos_Score,318.0,318.0,False,True
10073,SNUPN,DependencyEnum.Chronos_Score,309.0,318.0,False,True
8926,SNURF,DependencyEnum.Chronos_Score,0.0,318.0,False,False
22938,SNW1,DependencyEnum.Chronos_Score,318.0,318.0,False,True
6642,SNX1,DependencyEnum.Chronos_Score,23.0,318.0,True,False
29887,SNX10,DependencyEnum.Chronos_Score,0.0,318.0,False,False
29916,SNX11,DependencyEnum.Chronos_Score,0.0,318.0,False,False
29934,SNX12,DependencyEnum.Chronos_Score,0.0,318.0,False,False
23161,SNX13,DependencyEnum.Chronos_Score,1.0,318.0,False,False
57231,SNX14,DependencyEnum.Chronos_Score,1.0,318.0,False,False
29907,SNX15,DependencyEnum.Chronos_Score,14.0,318.0,True,False
64089,SNX16,DependencyEnum.Chronos_Score,3.0,318.0,True,False
9784,SNX17,DependencyEnum.Chronos_Score,5.0,318.0,False,False
112574,SNX18,DependencyEnum.Chronos_Score,3.0,318.0,True,False
399979,SNX19,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6643,SNX2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
124460,SNX20,DependencyEnum.Chronos_Score,1.0,318.0,False,False
90203,SNX21,DependencyEnum.Chronos_Score,0.0,318.0,False,False
79856,SNX22,DependencyEnum.Chronos_Score,0.0,318.0,False,False
28966,SNX24,DependencyEnum.Chronos_Score,0.0,318.0,False,False
83891,SNX25,DependencyEnum.Chronos_Score,0.0,318.0,False,False
81609,SNX27,DependencyEnum.Chronos_Score,2.0,318.0,False,False
92017,SNX29,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8724,SNX3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
401548,SNX30,DependencyEnum.Chronos_Score,0.0,318.0,False,False
169166,SNX31,DependencyEnum.Chronos_Score,0.0,318.0,False,False
254122,SNX32,DependencyEnum.Chronos_Score,14.0,318.0,True,False
257364,SNX33,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8723,SNX4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
27131,SNX5,DependencyEnum.Chronos_Score,0.0,318.0,False,False
58533,SNX6,DependencyEnum.Chronos_Score,70.0,318.0,True,False
51375,SNX7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
29886,SNX8,DependencyEnum.Chronos_Score,0.0,318.0,False,False
51429,SNX9,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6646,SOAT1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8435,SOAT2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
55084,SOBP,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8651,SOCS1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8835,SOCS2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9021,SOCS3,DependencyEnum.Chronos_Score,38.0,318.0,True,False
122809,SOCS4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9655,SOCS5,DependencyEnum.Chronos_Score,80.0,318.0,False,False
9306,SOCS6,DependencyEnum.Chronos_Score,0.0,318.0,False,False
30837,SOCS7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6647,SOD1,DependencyEnum.Chronos_Score,303.0,318.0,False,True
6648,SOD2,DependencyEnum.Chronos_Score,197.0,318.0,False,True
6649,SOD3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
140710,MTCL2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
387104,MTCL3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
402381,SOHLH1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
54937,SOHLH2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6651,SON,DependencyEnum.Chronos_Score,311.0,318.0,False,True
10580,SORBS1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8470,SORBS2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10174,SORBS3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
114815,SORCS1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
57537,SORCS2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
22986,SORCS3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6652,SORD,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6653,SORL1,DependencyEnum.Chronos_Score,1.0,318.0,False,False
6272,SORT1,DependencyEnum.Chronos_Score,6.0,318.0,False,False
6654,SOS1,DependencyEnum.Chronos_Score,32.0,318.0,True,False
6655,SOS2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
50964,SOST,DependencyEnum.Chronos_Score,0.0,318.0,False,False
25928,SOSTDC1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
134548,SOWAHA,DependencyEnum.Chronos_Score,0.0,318.0,False,False
345079,SOWAHB,DependencyEnum.Chronos_Score,0.0,318.0,False,False
65124,SOWAHC,DependencyEnum.Chronos_Score,318.0,318.0,True,True
347454,SOWAHD,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6656,SOX1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6663,SOX10,DependencyEnum.Chronos_Score,8.0,318.0,True,False
6664,SOX11,DependencyEnum.Chronos_Score,5.0,318.0,True,False
6666,SOX12,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9580,SOX13,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8403,SOX14,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6665,SOX15,DependencyEnum.Chronos_Score,0.0,318.0,False,False
64321,SOX17,DependencyEnum.Chronos_Score,11.0,318.0,True,False
54345,SOX18,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6657,SOX2,DependencyEnum.Chronos_Score,66.0,318.0,True,False
11166,SOX21,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6658,SOX3,DependencyEnum.Chronos_Score,2.0,318.0,True,False
11063,SOX30,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6659,SOX4,DependencyEnum.Chronos_Score,2.0,318.0,True,False
6660,SOX5,DependencyEnum.Chronos_Score,0.0,318.0,False,False
55553,SOX6,DependencyEnum.Chronos_Score,0.0,318.0,False,False
83595,SOX7,DependencyEnum.Chronos_Score,2.0,318.0,True,False
30812,SOX8,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6662,SOX9,DependencyEnum.Chronos_Score,15.0,318.0,True,False
6667,SP1,DependencyEnum.Chronos_Score,18.0,318.0,True,False
6672,SP100,DependencyEnum.Chronos_Score,0.0,318.0,False,False
3431,SP110,DependencyEnum.Chronos_Score,6.0,318.0,True,False
11262,SP140,DependencyEnum.Chronos_Score,0.0,318.0,False,False
93349,SP140L,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6668,SP2,DependencyEnum.Chronos_Score,4.0,318.0,False,False
6670,SP3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6671,SP4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
389058,SP5,DependencyEnum.Chronos_Score,0.0,318.0,False,False
80320,SP6,DependencyEnum.Chronos_Score,1.0,318.0,False,False
121340,SP7,DependencyEnum.Chronos_Score,3.0,318.0,True,False
221833,SP8,DependencyEnum.Chronos_Score,0.0,318.0,False,False
100131390,SP9,DependencyEnum.Chronos_Score,0.0,318.0,False,False
53340,SPA17,DependencyEnum.Chronos_Score,0.0,318.0,False,False
81833,SPACA1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
124912,SPACA3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
171169,SPACA4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
122258,SPACA7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
11092,SPACA9,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6674,SPAG1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
79582,SPAG16,DependencyEnum.Chronos_Score,0.0,318.0,False,False
200162,SPAG17,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6676,SPAG4,DependencyEnum.Chronos_Score,3.0,318.0,True,False
10615,SPAG5,DependencyEnum.Chronos_Score,214.0,318.0,False,True
9576,SPAG6,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9552,SPAG7,DependencyEnum.Chronos_Score,1.0,318.0,False,False
26206,SPAG8,DependencyEnum.Chronos_Score,4.0,318.0,True,False
9043,SPAG9,DependencyEnum.Chronos_Score,69.0,318.0,True,True
6677,SPAM1,DependencyEnum.Chronos_Score,1.0,318.0,True,False
494119,SPANXN2,DependencyEnum.Chronos_Score,56.0,318.0,True,False
139067,SPANXN3,DependencyEnum.Chronos_Score,3.0,318.0,True,False
441525,SPANXN4,DependencyEnum.Chronos_Score,16.0,318.0,False,False
6678,SPARC,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8404,SPARCL1,DependencyEnum.Chronos_Score,1.0,318.0,True,False
23111,SPART,DependencyEnum.Chronos_Score,1.0,318.0,True,False
6683,SPAST,DependencyEnum.Chronos_Score,2.0,318.0,False,False
353324,SPATA12,DependencyEnum.Chronos_Score,0.0,318.0,False,False
221178,SPATA13,DependencyEnum.Chronos_Score,0.0,318.0,False,False
83893,SPATA16,DependencyEnum.Chronos_Score,0.0,318.0,False,False
128153,SPATA17,DependencyEnum.Chronos_Score,4.0,318.0,True,False
132671,SPATA18,DependencyEnum.Chronos_Score,0.0,318.0,False,False
219938,SPATA19,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9825,SPATA2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
64847,SPATA20,DependencyEnum.Chronos_Score,0.0,318.0,False,False
374955,SPATA21,DependencyEnum.Chronos_Score,0.0,318.0,False,False
84690,SPATA22,DependencyEnum.Chronos_Score,0.0,318.0,False,False
202051,SPATA24,DependencyEnum.Chronos_Score,0.0,318.0,False,False
128497,SPATA25,DependencyEnum.Chronos_Score,0.0,318.0,False,False
124044,SPATA2L,DependencyEnum.Chronos_Score,0.0,318.0,False,False
130560,SPATA3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
389763,SPATA31D1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
286234,SPATA31E1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
124783,SPATA32,DependencyEnum.Chronos_Score,2.0,318.0,False,False
124045,SPATA33,DependencyEnum.Chronos_Score,0.0,318.0,False,False
132851,SPATA4,DependencyEnum.Chronos_Score,3.0,318.0,False,False
149643,SPATA45,DependencyEnum.Chronos_Score,5.0,318.0,True,False
284680,SPATA46,DependencyEnum.Chronos_Score,0.0,318.0,False,False
100130988,SPMIP7,DependencyEnum.Chronos_Score,1.0,318.0,True,False
166378,AFG2A,DependencyEnum.Chronos_Score,272.0,318.0,False,True
79029,AFG2B,DependencyEnum.Chronos_Score,281.0,318.0,False,True
54558,SPATA6,DependencyEnum.Chronos_Score,0.0,318.0,False,False
55064,SPATA6L,DependencyEnum.Chronos_Score,0.0,318.0,False,False
55812,SPATA7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
145946,SPATA8,DependencyEnum.Chronos_Score,0.0,318.0,False,False
83890,SPATA9,DependencyEnum.Chronos_Score,4.0,318.0,True,False
375686,SPATC1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
84221,SPATC1L,DependencyEnum.Chronos_Score,1.0,318.0,False,False
221409,SPATS1,DependencyEnum.Chronos_Score,3.0,318.0,False,False
65244,SPATS2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
26010,SPATS2L,DependencyEnum.Chronos_Score,0.0,318.0,False,False
147841,SPC24,DependencyEnum.Chronos_Score,318.0,318.0,False,True
57405,SPC25,DependencyEnum.Chronos_Score,318.0,318.0,False,True
28972,SPCS1,DependencyEnum.Chronos_Score,28.0,318.0,False,False
9789,SPCS2,DependencyEnum.Chronos_Score,315.0,318.0,False,True
60559,SPCS3,DependencyEnum.Chronos_Score,310.0,318.0,False,True
25803,SPDEF,DependencyEnum.Chronos_Score,8.0,318.0,True,False
54908,SPDL1,DependencyEnum.Chronos_Score,318.0,318.0,True,True
245711,SPDYA,DependencyEnum.Chronos_Score,2.0,318.0,True,False
387778,SPDYC,DependencyEnum.Chronos_Score,14.0,318.0,True,False
285955,SPDYE1,DependencyEnum.Chronos_Score,223.0,318.0,True,True
388333,SPDYE4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
92521,SPECC1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
23384,SPECC1L,DependencyEnum.Chronos_Score,58.0,318.0,False,False
25876,SPEF1,DependencyEnum.Chronos_Score,6.0,318.0,True,False
79925,SPEF2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10290,SPEG,DependencyEnum.Chronos_Score,0.0,318.0,False,False
374768,SPEM1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
201243,SPEM2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
23013,SPEN,DependencyEnum.Chronos_Score,0.0,318.0,False,False
220082,CBY2,DependencyEnum.Chronos_Score,1.0,318.0,True,False
246777,SPESP1,DependencyEnum.Chronos_Score,2.0,318.0,False,False
80208,SPG11,DependencyEnum.Chronos_Score,1.0,318.0,False,False
51324,SPG21,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6687,SPG7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8877,SPHK1,DependencyEnum.Chronos_Score,3.0,318.0,True,False
56848,SPHK2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
80309,SPHKAP,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6688,SPI1,DependencyEnum.Chronos_Score,2.0,318.0,True,False
6689,SPIB,DependencyEnum.Chronos_Score,1.0,318.0,True,False
121599,SPIC,DependencyEnum.Chronos_Score,74.0,318.0,True,True
152185,SPICE1,DependencyEnum.Chronos_Score,16.0,318.0,False,False
23514,SPIDR,DependencyEnum.Chronos_Score,2.0,318.0,False,False
10927,SPIN1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
169981,SPIN3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
139886,SPIN4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
144097,SPINDOC,DependencyEnum.Chronos_Score,1.0,318.0,True,False
6690,SPINK1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
153218,SPINK13,DependencyEnum.Chronos_Score,0.0,318.0,False,False
408187,SPINK14,DependencyEnum.Chronos_Score,43.0,318.0,True,False
6691,SPINK2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
27290,SPINK4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
11005,SPINK5,DependencyEnum.Chronos_Score,0.0,318.0,False,False
404203,SPINK6,DependencyEnum.Chronos_Score,0.0,318.0,False,False
84651,SPINK7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
646424,SPINK8,DependencyEnum.Chronos_Score,1.0,318.0,False,False
643394,SPINK9,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6692,SPINT1,DependencyEnum.Chronos_Score,197.0,318.0,False,True
10653,SPINT2,DependencyEnum.Chronos_Score,4.0,318.0,True,False
10816,SPINT3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
391253,SPINT4,DependencyEnum.Chronos_Score,0.0,318.0,False,False
56907,SPIRE1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
84501,SPIRE2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6693,SPN,DependencyEnum.Chronos_Score,0.0,318.0,False,False
83985,SPNS1,DependencyEnum.Chronos_Score,84.0,318.0,True,True
124976,SPNS2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
201305,SPNS3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
23626,SPO11,DependencyEnum.Chronos_Score,0.0,318.0,False,False
90853,SPOCD1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6695,SPOCK1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
9806,SPOCK2,DependencyEnum.Chronos_Score,1.0,318.0,True,False
50859,SPOCK3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10417,SPON2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
8405,SPOP,DependencyEnum.Chronos_Score,1.0,318.0,False,False
339745,SPOPL,DependencyEnum.Chronos_Score,0.0,318.0,False,False
51490,SPOUT1,DependencyEnum.Chronos_Score,316.0,318.0,False,True
6696,SPP1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
6694,SPP2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
84888,SPPL2A,DependencyEnum.Chronos_Score,4.0,318.0,False,False
162540,SPPL2C,DependencyEnum.Chronos_Score,0.0,318.0,False,False
121665,SPPL3,DependencyEnum.Chronos_Score,11.0,318.0,True,False
6697,SPR,DependencyEnum.Chronos_Score,0.0,318.0,False,False
161742,SPRED1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
200734,SPRED2,DependencyEnum.Chronos_Score,1.0,318.0,True,False
399473,SPRED3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
503542,SPRN,DependencyEnum.Chronos_Score,2.0,318.0,False,False
6698,SPRR1A,DependencyEnum.Chronos_Score,34.0,318.0,False,False
6699,SPRR1B,DependencyEnum.Chronos_Score,166.0,318.0,False,True
6705,SPRR2F,DependencyEnum.Chronos_Score,5.0,318.0,False,False
6706,SPRR2G,DependencyEnum.Chronos_Score,276.0,318.0,False,True
6707,SPRR3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
163778,SPRR4,DependencyEnum.Chronos_Score,4.0,318.0,True,False
83932,SPRTN,DependencyEnum.Chronos_Score,306.0,318.0,False,True
10252,SPRY1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10253,SPRY2,DependencyEnum.Chronos_Score,0.0,318.0,False,False
10251,SPRY3,DependencyEnum.Chronos_Score,0.0,318.0,False,False
81848,SPRY4,DependencyEnum.Chronos_Score,1.0,318.0,True,False
84926,SPRYD3,DependencyEnum.Chronos_Score,2.0,318.0,True,False
283377,SPRYD4,DependencyEnum.Chronos_Score,305.0,318.0,True,True
57213,SPRYD7,DependencyEnum.Chronos_Score,0.0,318.0,False,False
80176,SPSB1,DependencyEnum.Chronos_Score,0.0,318.0,False,False
